ROUTE_ID,ROUTE_SEQ,STOP_SEQ,STOP_ID,STOP_PICK_DROP,STOP_NAMEC,STOP_NAMES,STOP_NAMEE,LAST_UPDATE_DATE,ROUTE_NAMEC,Longitude,Latitude,COMPANY_CODE
8755,2,2,13345,3,港珠澳大橋香港口岸,港珠澳大桥香港口岸,Hong Kong-Zhuhai-Macao Bridge Hong Kong Port,02/14/25,A17,113.95015,22.31856,CTB
8755,2,3,10240,3,青嶼幹線巴士轉乘站,青屿干线巴士转乘站,Lantau Link Bus-Bus Interchange,02/14/25,A17,114.04127,22.34137,CTB
8755,2,4,911,3,西區海底隧道巴士轉乘站,西区海底隧道巴士转乘站,Western Harbour Crossing Bus-Bus Interchange,02/14/25,A17,114.15923,22.30654,CTB
8755,2,5,130,3,"金鐘 - 金鐘花園, 金鐘道","金钟 - 金钟花园, 金钟道","Admiralty - Admiralty Garden, Queensway",02/14/25,A17,114.16354,22.28105,CTB
8755,2,6,425,3,"太古廣場三座, 皇后大道東","太古广场三座, 皇后大道东","Three Pacific Place, Queen's Road East",02/14/25,A17,114.16728,22.28,CTB
8755,2,7,426,3,"聯發街, 皇后大道東","联发街, 皇后大道东","Lun Fat Street, Queen's Road East",02/14/25,A17,114.16956,22.2785,CTB
8755,2,8,427,3,"廈門街, 皇后大道東","厦门街, 皇后大道东","Amoy Street, Queen's Road East",02/14/25,A17,114.17106,22.27757,CTB
8755,2,9,617,3,"尚翹峰, 皇后大道東","尚翘峰, 皇后大道东","The Zenith, Queen's Road East",02/14/25,A17,114.17329,22.27689,CTB
8755,2,10,429,3,"聖若瑟小學, 皇后大道東","圣若瑟小学, 皇后大道东","St. Joseph's Primary School, Queen's Road East",02/14/25,A17,114.17624,22.27757,CTB
8755,2,11,618,3,"伊利沙伯體育館, 皇后大道東","伊利沙伯体育馆, 皇后大道东","Queen Elizabeth Stadium, Queen's Road East",02/14/25,A17,114.1779,22.27737,CTB
8755,2,12,66,3,"樂活道, 黃泥涌道","乐活道, 黄泥涌道","Broadwood Road, Wong Nai Chung Road",02/14/25,A17,114.1829,22.27674,CTB
8755,2,13,3036,3,"雅谷大廈, 黃泥涌道","雅谷大厦, 黄泥涌道","Amigo Mansion, Wong Nai Chung Road",02/14/25,A17,114.18396,22.27447,CTB
8755,2,14,67,3,跑馬地 (下),跑马地 (下),Happy Valley (Lower),02/14/25,A17,114.18416,22.27288,CTB
8755,2,15,10291,3,"奕蔭街, 成和道","奕荫街, 成和道","Yik Yam Street, Sing Woo Road",02/14/25,A17,114.18429,22.27219,CTB
8755,2,16,3038,3,"昇平樓, 成和道","昇平楼, 成和道","Shing Ping Mansion, Sing Woo Road",02/14/25,A17,114.18626,22.27023,CTB
8755,2,17,3039,3,"箕璉坊, 藍塘道","箕琏坊, 蓝塘道","Green Lane, Blue Pool Road",02/14/25,A17,114.18823,22.26764,CTB
8755,2,18,3040,3,"金碧別墅, 藍塘道","金碧别墅, 蓝塘道","Villa Dorada, Blue Pool Road",02/14/25,A17,114.18928,22.26667,CTB
8755,2,19,3041,3,"千葉居, 藍塘道","千叶居, 蓝塘道","Billion Terrace, Blue Pool Road",02/14/25,A17,114.18866,22.26563,CTB
8759,1,6,880,3,"大埔文娛中心/<br>大埔文娛中心, 安祥路","大埔文娱中心/<br>大埔文娱中心, 安祥路","TAI PO CIVIC CENTRE/<br>Tai Po Civic Centre, On Cheung Road",02/18/25,N307,114.16682,22.45358,KMB+CTB
8759,1,7,881,3,廣福道轉車站 - 寶鄉街/<br>寶鄉街,广福道转车站 - 宝乡街/<br>宝乡街,KWONG FUK ROAD BBI - PO HEUNG STREET/<br>Po Heung Street,02/18/25,N307,114.16639,22.45108,KMB+CTB
8759,1,8,6265,3,"大埔運頭角里/<br>運頭角里, 廣福道","大埔运头角里/<br>运头角里, 广福道","WAN TAU KOK LANE TAI PO/<br>Wan Tau Kok Lane, Kwong Fuk Road",02/18/25,N307,114.16943,22.4491,KMB+CTB
8759,1,9,883,3,"廣福邨/<br>廣福邨, 大埔公路","广福邨/<br>广福邨, 大埔公路","KWONG FUK ESTATE/<br>Kwong Fuk Estate, Tai Po Road",02/18/25,N307,114.17278,22.4484,KMB+CTB
8759,1,10,884,3,大老山隧道/<br>大老山隧道巴士轉乘站,大老山隧道/<br>大老山隧道巴士转乘站,TATE'S CAIRN TUNNEL/<br>Tate's Cairn Tunnel Bus-Bus Interchange,02/18/25,N307,114.21195,22.37921,KMB+CTB
8759,1,11,885,3,東隧轉車站/<br>東區海底隧道巴士轉乘站,东隧转车站/<br>东区海底隧道巴士转乘站,EASTERN HARBOUR TUNNEL BBI/<br>Eastern Harbour Crossing Bus-Bus Interchange,02/18/25,N307,114.23307,22.30295,KMB+CTB
8759,1,12,58,3,"港運城/<br>港運城, 英皇道","港运城/<br>港运城, 英皇道","ISLAND PLACE/<br>Island Place, King's Road",02/18/25,N307,114.20177,22.29382,KMB+CTB
8759,1,13,59,3,"新都城大廈/<br>新都城大廈, 英皇道","新都城大厦/<br>新都城大厦, 英皇道","METROPOLE BUILDING/<br>Metropole Building, King's Road",02/18/25,N307,114.1988,22.29321,KMB+CTB
8759,1,14,228,3,"長康街/<br>長康街, 英皇道","长康街/<br>长康街, 英皇道","CHEUNG HONG STREET/<br>Cheung Hong Street, King's Road",02/18/25,N307,114.19543,22.29253,KMB+CTB
8759,1,15,62,3,"炮台山站/<br>炮台山站, 英皇道","炮台山站/<br>炮台山站, 英皇道","FORTRESS HILL STATION/<br>Fortress Hill Station, King's Road",02/18/25,N307,114.19302,22.29055,KMB+CTB
8759,1,16,63,3,"清風街/<br>清風街, 英皇道","清风街/<br>清风街, 英皇道","TSING FUNG STREET/<br>Tsing Fung Street, King's Road",02/18/25,N307,114.19233,22.28719,KMB+CTB
8759,1,17,64,3,"中央圖書館/<br>香港中央圖書館, 高士威道","中央图书馆/<br>香港中央图书馆, 高士威道","HONG KONG CENTRAL LIBRARY/<br>Hong Kong Central Library, Causeway Road",02/18/25,N307,114.18838,22.28253,KMB+CTB
8759,1,18,113,3,"希慎廣場/<br>銅鑼灣 - 希慎廣場, 軒尼詩道","希慎广场/<br>铜锣湾 - 希慎广场, 轩尼诗道","HYSAN PLACE/<br>Causeway Bay - Hysan Place, Hennessy Road",02/18/25,N307,114.1829,22.28238,KMB+CTB
8759,1,19,1504,3,"天樂里/<br>天樂里, 軒尼詩道","天乐里/<br>天乐里, 轩尼诗道","TIN LOK LANE/<br>Tin Lok Lane, Hennessy Road",02/18/25,N307,114.17985,22.28134,KMB+CTB
8759,1,20,116,3,"北海中心/<br>北海中心, 軒尼詩道","北海中心/<br>北海中心, 轩尼诗道","CNT TOWER/<br>CNT Tower, Hennessy Road",02/18/25,N307,114.17794,22.28073,KMB+CTB
8759,1,21,3061,3,"軒尼詩道官立小學/<br>軒尼詩道官立小學, 軒尼詩道","轩尼诗道官立小学/<br>轩尼诗道官立小学, 轩尼诗道","HENNESSY ROAD GOVERNMENT PRIMARY SCHOOL/<br>Hennessy Road Government Primary School, Hennessy Road",02/18/25,N307,114.17486,22.28014,KMB+CTB
8759,1,22,120,3,"修頓球場/<br>修頓球場, 軒尼詩道","修顿球场/<br>修顿球场, 轩尼诗道","SOUTHORN PLAYGROUND/<br>Southorn Playground, Hennessy Road",02/18/25,N307,114.17142,22.2798,KMB+CTB
8759,1,23,8054,3,"循道衛理大廈/<br>循道衛理大廈, 軒尼詩道","循道卫理大厦/<br>循道卫理大厦, 轩尼诗道","METHODIST HOUSE/<br>Methodist House, Hennessy Road",02/18/25,N307,114.16919,22.27997,KMB+CTB
8759,1,24,734,3,"高等法院/<br>金鐘 - 高等法院, 金鐘道","高等法院/<br>金钟 - 高等法院, 金钟道","HIGH COURT/<br>Admiralty - High Court, Queensway",02/18/25,N307,114.16324,22.2808,KMB+CTB
8759,1,25,778,3,"滙豐總行/<br>匯豐總行大廈, 德輔道中","滙丰总行/<br>汇丰总行大厦, 德辅道中","HSBC BUILDING/<br>HSBC Main Building, Des Voeux Road Central",02/18/25,N307,114.15853,22.28309,KMB+CTB
8759,1,26,886,3,"利源東街/<br>利源東街, 德輔道中","利源东街/<br>利源东街, 德辅道中","LI YUEN STREET EAST/<br>Li Yuen Street East, Des Voeux Road Central",02/18/25,N307,114.15628,22.28539,KMB+CTB
8759,1,27,124,1,"永吉街/<br>永吉街, 德輔道中","永吉街/<br>永吉街, 德辅道中","WING KUT STREET/<br>Wing Kut Street, Des Voeux Road Central",02/18/25,N307,114.15363,22.28795,KMB+CTB
8762,1,19,10307,1,"香港會議展覽中心/<br>香港會議展覽中心, 菲林明道","香港会议展览中心/<br>香港会议展览中心, 菲林明道","HONG KONG CONVENTION & EXHIBITION CENTRE/<br>HK Convention & Exhibition Centre, Fleming Road",01/14/26,907C,114.17357,22.28352,KMB+CTB
8763,1,1,130,2,"金鐘站/<br>金鐘 - 金鐘花園, 金鐘道","金钟站/<br>金钟 - 金钟花园, 金钟道","ADMIRALTY STATION/<br>Admiralty - Admiralty Garden, Queensway",04/24/25,907C,114.16354,22.28105,KMB+CTB
8763,1,2,22,3,"置地廣場/<br>置地廣場, 德輔道中","置地广场/<br>置地广场, 德辅道中","THE LANDMARK/<br>The Landmark, Des Voeux Road Central",04/24/25,907C,114.15764,22.28368,KMB+CTB
8763,1,3,8001,3,"中環街市/<br>中環街市, 德輔道中","中环街市/<br>中环街市, 德辅道中","CENTRAL MARKET/<br>Central Market, Des Voeux Road Central",04/24/25,907C,114.15527,22.28663,KMB+CTB
8763,1,4,621,3,"急庇利街/<br>急庇利街, 德輔道中","急庇利街/<br>急庇利街, 德辅道中","CLEVERLY STREET/<br>Cleverly Street, Des Voeux Road Central",04/24/25,907C,114.15089,22.28897,KMB+CTB
8763,1,5,921,3,西隧轉車站/<br>西區海底隧道巴士轉乘站,西隧转车站/<br>西区海底隧道巴士转乘站,WESTERN HARBOUR TUNNEL BBI/<br>Western Harbour Crossing Bus-Bus Interchange,04/24/25,907C,114.15851,22.30731,KMB+CTB
8763,1,6,892,3,"廣福邨/<br>廣福邨, 大埔公路","广福邨/<br>广福邨, 大埔公路","KWONG FUK ESTATE/<br>Kwong Fuk Estate, Tai Po Road",04/24/25,907C,114.17241,22.4482,KMB+CTB
8763,1,7,894,3,廣福道轉車站/<br>廣福道,广福道转车站/<br>广福道,KWONG FUK ROAD BBI/<br>Kwong Fuk Road,04/24/25,907C,114.16751,22.44985,KMB+CTB
8763,1,8,895,3,"廣福道轉車站 - 寶鄉橋/<br>寶鄉橋, 寶鄉街","广福道转车站 - 宝乡桥/<br>宝乡桥, 宝乡街","KWONG FUK ROAD BBI - PO HEUNG BRIDGE/<br>Po Heung Bridge, Po Heung Street",04/24/25,907C,114.16648,22.45194,KMB+CTB
8763,1,9,896,3,大埔安祥路/<br>安祥路,大埔安祥路/<br>安祥路,ON CHEUNG ROAD TAI PO/<br>On Cheung Road,04/24/25,907C,114.16668,22.45367,KMB+CTB
8763,1,10,879,3,大埔中心總站/<br>大埔中心,大埔中心总站/<br>大埔中心,TAI PO CENTRAL BUS TERMINUS/<br>Tai Po Centre,04/24/25,907C,114.16832,22.45467,KMB+CTB
8763,1,11,6291,3,"大埔安慈路/<br>安慈路, 汀角路","大埔安慈路/<br>安慈路, 汀角路","ON CHEE ROAD TAI PO/<br>On Chee Road, Ting Kok Road",04/24/25,907C,114.1649,22.45394,KMB+CTB
8763,1,12,6257,3,"太和邨亨和樓/<br>太和邨, 大埔太和路","太和邨亨和楼/<br>太和邨, 大埔太和路","HENG WO HOUSE TAI WO ESTATE/<br>Tai Wo Estate, Tai Po Tai Wo Road",04/24/25,907C,114.16243,22.45395,KMB+CTB
8763,1,13,6293,3,"大埔公眾泳池/<br>大埔泳池, 汀太路","大埔公众泳池/<br>大埔泳池, 汀太路","TAI PO PUBLIC SWIMMING POOL/<br>Tai Po Swimming Pool, Ting Tai Road",04/24/25,907C,114.16365,22.45653,KMB+CTB
8763,1,14,6295,3,"太平工業中心/<br>太平工業中心, 汀角路","太平工业中心/<br>太平工业中心, 汀角路","TAI PING INDUSTRIAL CENTRE/<br>Tai Ping Industrial Centre, Ting Kok Road",04/24/25,907C,114.16739,22.45879,KMB+CTB
8763,1,15,6296,3,"富亨邨/<br>富亨邨亨昌樓, 汀角路","富亨邨/<br>富亨邨亨昌楼, 汀角路","FU HENG ESTATE/<br>Heng Cheong House Fu Heng Estate, Ting Kok Road",04/24/25,907C,114.17002,22.45811,KMB+CTB
8765,1,1,13126,2,啟德郵輪碼頭,启德邮轮码头,Kai Tak Cruise Terminal,05/23/25,22M,114.21317,22.30811,CTB
8765,1,2,10000134,3,承景街，承豐道,承景街，承丰道,"Shing King Street, Shing Fung Road",05/23/25,22M,114.20936,22.31198,CTB
8765,1,3,13421,3,"天璽．海, 承豐道","天玺．海, 承丰道","Cullinan Harbour, Shing Fung Road",05/23/25,22M,114.20696,22.31409,CTB
8765,1,4,10000333,3,啟德橋道,启德桥道,Kai Tai Bridge Road,05/23/25,22M,114.20521,22.3174,CTB
8765,1,5,13280,3,"香港兒童醫院, 承昌道","香港儿童医院, 承昌道","Hong Kong Children's Hospital, Shing Cheong Road",05/23/25,22M,114.20922,22.31807,CTB
8765,1,6,8325,3,"MegaBox, 宏照道","MegaBox, 宏照道","MegaBox, Wang Chiu Road",05/23/25,22M,114.2083,22.32349,CTB
8765,1,7,795,3,"臨華街, 宏照道","临华街, 宏照道","Lam Wah Street, Wang Chiu Road",05/23/25,22M,114.20818,22.3248,CTB
8765,1,8,8327,3,"九龍灣運動場, 宏照道","九龙湾运动场, 宏照道","Kowloon Bay Sports Ground, Wang Chiu Road",05/23/25,22M,114.20777,22.32882,CTB
8765,1,34,8328,3,"九龍灣運動場, 宏照道","九龙湾运动场, 宏照道","Kowloon Bay Sports Ground, Wang Chiu Road",12/12/25,22M,114.20795,22.32898,CTB
8765,1,35,1076,3,"臨華街, 宏照道","临华街, 宏照道","Lam Wah Street, Wang Chiu Road",12/12/25,22M,114.20827,22.32558,CTB
8765,1,36,8326,3,"MegaBox, 常怡道","MegaBox, 常怡道","MegaBox, Sheung Yee Road",12/12/25,22M,114.20707,22.32328,CTB
8765,1,37,13252,3,"香港兒童醫院, 承昌道","香港儿童医院, 承昌道","Hong Kong Children's Hospital, Shing Cheong Road",12/12/25,22M,114.20888,22.31804,CTB
8765,1,38,10000370,3,啟德橋道,启德桥道,Kai Tai Bridge Road,12/12/25,22M,114.20519,22.31705,CTB
8765,1,39,13422,3,"Miami Quay, 承豐道","Miami Quay, 承丰道","Miami Quay, Shing Fung Road",12/12/25,22M,114.20718,22.31427,CTB
8765,1,40,10000357,3,承景街，承豐道,承景街，承丰道,"Shing King Street, Shing Fung Road",12/12/25,22M,114.21035,22.31145,CTB
8765,1,41,13126,1,啟德郵輪碼頭,启德邮轮码头,Kai Tak Cruise Terminal,12/12/25,22M,114.21317,22.30811,CTB
8769,1,1,12351,2,迪士尼樂園巴士總站/<br>迪士尼樂園,迪士尼乐园巴士总站/<br>迪士尼乐园,DISNEYLAND BUS TERMINUS/<br>Disneyland,02/14/25,R8,114.04514,22.31884,LWB+CTB
8769,1,2,12356,3,迪欣湖活動中心,迪欣湖活动中心,INSPIRATION LAKE RECREATION CENTRE /<br>Inspiration Lake Recreation Centre,02/14/25,R8,114.03705,22.32085,LWB+CTB
8774,1,1,9014,2,紅隧轉車站/<br>海底隧道巴士轉乘站,红隧转车站/<br>海底隧道巴士转乘站,CROSS HARBOUR TUNNEL BBI/<br>Cross Harbour Tunnel Bus-Bus Interchange,07/25/23,102,114.18032,22.30535,KMB+CTB
8774,1,2,746,3,"告士打道維園/<br>維多利亞公園, 告士打道","告士打道维园/<br>维多利亚公园, 告士打道","VICTORIA PARK GLOUCESTER ROAD/<br>Victoria Park, Gloucester Road",07/25/23,102,114.18682,22.28239,KMB+CTB
8774,1,3,137,3,"維多利亞公園/<br>維多利亞公園, 高士威道","维多利亚公园/<br>维多利亚公园, 高士威道","VICTORIA PARK/<br>Victoria Park, Causeway Road",07/25/23,102,114.189,22.28326,KMB+CTB
8774,1,4,3178,3,"銀幕街/<br>銀幕街, 英皇道","银幕街/<br>银幕街, 英皇道","NGAN MOK STREET/<br>Ngan Mok Street, King's Road",07/25/23,102,114.19182,22.28598,KMB+CTB
8774,1,5,139,3,"七海商業中心/<br>七海商業中心, 英皇道","七海商业中心/<br>七海商业中心, 英皇道","7 SEAS SHOPPING CENTRE/<br>7 Seas Shopping Centre, King's Road",07/25/23,102,114.19227,22.28994,KMB+CTB
8774,1,6,140,3,"電廠街/<br>電廠街, 英皇道","电厂街/<br>电厂街, 英皇道","TIN CHONG STREET/<br>Tin Chong Street, King's Road",07/25/23,102,114.19444,22.29242,KMB+CTB
8782,1,1,9181,2,白田 (北),白田 (北),Pak Tin (North),02/18/25,702B,114.16767,22.33866,CTB
8782,1,2,10254,3,"白田邨康田樓, 白雲街","白田邨康田楼, 白云街","Hong Tin House Pak Tin Estate, Pak Wan Street",02/18/25,702B,114.16524,22.33905,CTB
8782,1,3,10000103,3,白田邨,白田邨,Pak Tin Estate,02/18/25,702B,114.1652,22.33823,CTB
8782,1,4,13218,3,"白田邨麗田樓, 偉倫街","白田邨丽田楼, 伟伦街","Lai Tin House Pak Tin Estate, Wai Lun Street",02/18/25,702B,114.16662,22.33731,CTB
8782,1,5,13027,3,"聖方濟愛德小學, 南昌街","圣方济爱德小学, 南昌街","St. Francis of Assisi's Caritas School, Nam Cheong Street",02/18/25,702B,114.16637,22.33544,CTB
8782,1,6,9175,3,"石硤尾商場, 南昌街","石硖尾商场, 南昌街","Shek Kip Mei Shopping Centre, Nam Cheong Street",02/18/25,702B,114.16559,22.33457,CTB
8782,1,7,4205,3,"北河街, 元州街","北河街, 元州街","Pei Ho Street, Un Chau Street",02/18/25,702B,114.16372,22.33363,CTB
8762,1,1,10000295,2,富蝶總站/<br>富蝶邨(彩蝶街),富蝶总站/<br>富蝶邨(彩蝶街),FU TIP BUS TERMINUS/<br>Fu Tip Estate (Choi Tip Street),01/14/26,907C,114.17538,22.46458,KMB+CTB
8762,1,2,10000238,3,"富亨邨亨裕樓/<br>富亨邨亨裕樓, 頌雅路","富亨邨亨裕楼/<br>富亨邨亨裕楼, 颂雅路","HENG YUE HOUSE FU HENG ESTATE/<br> Heng Yue House Fu Heng Estate, Chung Nga Road",01/14/26,907C,114.17219,22.46116,KMB+CTB
8762,1,3,6300,3,頌雅路,颂雅路,CHUNG NGA ROAD/<br>Chung Nga Road,01/14/26,907C,114.17171,22.45855,KMB+CTB
8762,1,4,6297,3,"大元邨/<br>大元邨, 汀角路","大元邨/<br>大元邨, 汀角路","TAI YUEN ESTATE/<br>Tai Yuen Estate, Ting Kok Road",01/14/26,907C,114.16982,22.45796,KMB+CTB
8762,1,5,6294,3,"沐恩中學/<br>沐恩中學, 汀角路","沐恩中学/<br>沐恩中学, 汀角路","IMMANUEL LUTHERAN COLLEGE/<br>Immanuel Lutheran College, Ting Kok Road",01/14/26,907C,114.16646,22.45787,KMB+CTB
8762,1,6,6288,3,"海寶花園/<br>海寶花園, 安慈路","海宝花园/<br>海宝花园, 安慈路","TREASURE GARDEN/<br>Treasure Garden, On Chee Road",01/14/26,907C,114.16593,22.45474,KMB+CTB
8762,1,7,879,3,大埔中心總站/<br>大埔中心,大埔中心总站/<br>大埔中心,TAI PO CENTRAL BUS TERMINUS/<br>Tai Po Centre,01/14/26,907C,114.16832,22.45467,KMB+CTB
8762,1,8,6285,3,"新興花園/<br>新興花園, 南運路","新兴花园/<br>新兴花园, 南运路","SUN HING GARDEN/<br>Sun Hing Garden, Nam Wan Road",01/14/26,907C,114.17197,22.4547,KMB+CTB
8762,1,9,6270,3,"廣福邨廣智樓/<br>廣福邨廣智樓, 南運路","广福邨广智楼/<br>广福邨广智楼, 南运路","KWONG CHI HOUSE KWONG FUK ESTATE/<br>Kwong Chi House Kwong Fuk Estate, Nam Wan Road",01/14/26,907C,114.17136,22.45162,KMB+CTB
8762,1,10,6272,3,"廣福球場/<br>廣福球場, 南運路","广福球场/<br>广福球场, 南运路","KWONG FUK PLAYGROUND/<br>Kwong Fuk Football Ground, Nam Wan Road",01/14/26,907C,114.17148,22.44957,KMB+CTB
8762,1,11,883,3,"廣福邨/<br>廣福邨, 大埔公路","广福邨/<br>广福邨, 大埔公路","KWONG FUK ESTATE/<br>Kwong Fuk Estate, Tai Po Road",01/14/26,907C,114.17278,22.4484,KMB+CTB
8762,1,12,911,3,西隧轉車站/<br>西區海底隧道巴士轉乘站,西隧转车站/<br>西区海底隧道巴士转乘站,WESTERN HARBOUR TUNNEL BBI/<br>Western Harbour Crossing Bus-Bus Interchange,01/14/26,907C,114.15923,22.30654,KMB+CTB
8762,1,13,13120,3,"港澳碼頭/<br>港澳碼頭, 干諾道中","港澳码头/<br>港澳码头, 干诺道中","MACAO FERRY/<br>Macao Ferry, Connaught Road Central",01/14/26,907C,114.14936,22.29046,KMB+CTB
8762,1,14,8004,3,"中環街市/<br>中環街市, 德輔道中","中环街市/<br>中环街市, 德辅道中","CENTRAL MARKET/<br>Central Market, Des Voeux Road Central",01/14/26,907C,114.1547,22.28751,KMB+CTB
8762,1,15,388,3,"遮打道/<br>皇后像廣場, 遮打道","遮打道/<br>皇后像广场, 遮打道","CHATER ROAD/<br>Statue Square, Chater Road",01/14/26,907C,114.15937,22.2839,KMB+CTB
8762,1,16,8051,3,"金鐘站/<br>金鐘 - 統一中心, 金鐘道","金钟站/<br>金钟 - 统一中心, 金钟道","ADMIRALTY STATION/<br>Admiralty - United Centre, Queensway",01/14/26,907C,114.16458,22.28072,KMB+CTB
8762,1,17,131,3,"軍器廠街/<br>軍器廠街, 軒尼詩道","军器厂街/<br>军器厂街, 轩尼诗道","ARSENAL STREET/<br>Arsenal Street, Hennessy Road",01/14/26,907C,114.16894,22.2802,KMB+CTB
8762,1,18,132,3,"菲林明道/<br>菲林明道, 軒尼詩道","菲林明道/<br>菲林明道, 轩尼诗道","FLEMING ROAD/<br>Fleming Road, Hennessy Road",01/14/26,907C,114.17318,22.28017,KMB+CTB
8763,1,16,13178,3,"聖母聖心小學/<br>聖母聖心小學, 頌雅路","圣母圣心小学/<br>圣母圣心小学, 颂雅路","SACRED HEART OF MARY SCHOOL/<br>Sacred Heart of Mary Primary School, Chung Nga Road",04/24/25,907C,114.17142,22.45873,KMB+CTB
8763,1,17,13158,3,"富亨邨亨榮樓/<br>富亨邨亨榮樓, 頌雅路","富亨邨亨荣楼/<br>富亨邨亨荣楼, 颂雅路","HENG WING HOUSE FU HENG ESTATE/<br>Heng Wing House Fu Heng Estate, Chung Nga Road",04/24/25,907C,114.17231,22.46179,KMB+CTB
8763,1,18,10000295,1,富蝶總站/<br>富蝶邨(彩蝶街),富蝶总站/<br>富蝶邨(彩蝶街),FU TIP BUS TERMINUS/<br>Fu Tip Estate (Choi Tip Street),04/24/25,907C,114.17538,22.46458,KMB+CTB
8765,1,9,797,3,"麗晶花園第 18 座, 宏照道","丽晶花园第 18 座, 宏照道","Block 18 Richland Gardens, Wang Chiu Road",05/23/25,22M,114.20747,22.33186,CTB
8765,1,10,798,3,"麗晶花園第 13 座, 宏照道","丽晶花园第 13 座, 宏照道","Block 13 Richland Gardens, Wang Chiu Road",05/23/25,22M,114.20619,22.33303,CTB
8765,1,11,13351,3,"德朗邨, 承啟道","德朗邨, 承启道","Tak Long Estate, Shing Kai Road",05/23/25,22M,114.20426,22.33167,CTB
8765,1,12,10000222,3,"德朗邨停車場, 承啟道","德朗邨停车场, 承启道","Tak Long Estate Carpark, Shing Kai Road",05/23/25,22M,114.20375,22.33002,CTB
8765,1,13,10000242,3,"啟德 - 港鐵 A 出口, 沐安街","启德 - 港铁 A 出口, 沐安街","Kai Tak - MTR Exit A, Muk On Street",05/23/25,22M,114.20048,22.33186,CTB
8765,1,14,10000223,3,"德朗邨停車場, 承啟道","德朗邨停车场, 承启道","Tak Long Estate Carpark, Shing Kai Road",05/23/25,22M,114.20361,22.33016,CTB
8765,1,15,13104,3,"德朗邨, 承啟道","德朗邨, 承启道","Tak Long Estate, Shing Kai Road",05/23/25,22M,114.20406,22.33249,CTB
8765,1,16,13105,3,"沐虹街, 承啟道","沐虹街, 承启道","Muk Hung Street, Shing Kai Road",05/23/25,22M,114.20401,22.3343,CTB
8765,1,17,10000228,3,"東九龍總區警察總部, 協調道","东九龙总区警察总部, 协调道","Kowloon East Regional Police Headquarters, Concorde Road",05/23/25,22M,114.20132,22.33648,CTB
8765,1,18,4072,3,"譽港灣, 太子道東","誉港湾, 太子道东","The Latitude, Prince Edward Road East",05/23/25,22M,114.19628,22.3343,CTB
8765,1,19,8097,3,"富豪東方酒店, 太子道東","富豪东方酒店, 太子道东","Regal Oriental Hotel, Prince Edward Road East",05/23/25,22M,114.19038,22.32968,CTB
8765,1,20,10000120,3,"宋皇臺道, 馬頭涌道","宋皇台道, 马头涌道","Sung Wong Toi Road, Ma Tau Chung Road",05/23/25,22M,114.18801,22.32632,CTB
8765,1,21,9025,3,"馬頭角道, 馬頭涌道","马头角道, 马头涌道","Ma Tau Kok Road, Ma Tau Chung Road",05/23/25,22M,114.1871,22.32448,CTB
8765,1,22,4121,3,"馬坑涌道, 馬頭圍道","马坑涌道, 马头围道","Ma Hang Chung Road, Ma Tau Wai Road",05/23/25,22M,114.18704,22.32178,CTB
8765,1,23,4122,3,"土瓜灣街市, 馬頭圍道","土瓜湾街市, 马头围道","To Kwa Wan Market, Ma Tau Wai Road",05/23/25,22M,114.1871,22.31975,CTB
8765,1,24,4180,3,"浙江街, 土瓜灣道","浙江街, 土瓜湾道","Chi Kiang Street, To Kwa Wan Road",05/23/25,22M,114.18854,22.31822,CTB
8765,1,25,10000150,3,"上鄉道, 土瓜灣道","上乡道, 土瓜湾道","Sheung Heung Road, To Kwa Wan Road",05/23/25,22M,114.19,22.31977,CTB
8765,1,26,13416,3,"美華工業中心, 土瓜灣道","美华工业中心, 土瓜湾道","Merit Industrial Centre, To Kwa Wan Road",05/23/25,22M,114.19129,22.32117,CTB
8765,1,27,10000066,3,"沐泰街, 承啟道","沐泰街, 承启道","Muk Tai Street, Shing Kai Road",12/12/25,22M,114.19986,22.32749,CTB
8765,1,28,10000063,3,"機電工程署總部, 承啟道","机电工程署总部, 承启道","EMSD Headquarters, Shing Kai Road",12/12/25,22M,114.20182,22.32859,CTB
8765,1,29,13420,3,"啟德 - 港鐵 A 出口, 沐安街","启德 - 港铁 A 出口, 沐安街","Kai Tak - MTR Exit A, Muk On Street",12/12/25,22M,114.20062,22.33197,CTB
8765,1,30,10000223,3,"德朗邨停車場, 承啟道","德朗邨停车场, 承启道","Tak Long Estate Carpark, Shing Kai Road",12/12/25,22M,114.20361,22.33016,CTB
8765,1,31,13104,3,"德朗邨, 承啟道","德朗邨, 承启道","Tak Long Estate, Shing Kai Road",12/12/25,22M,114.20406,22.33249,CTB
8765,1,32,825,3,"麗晶花園第 8 座, 宏照道","丽晶花园第 8 座, 宏照道","Block 8 Richland Gardens, Wang Chiu Road",12/12/25,22M,114.20536,22.33358,CTB
8765,1,33,826,3,"啟業邨, 宏照道","启业邨, 宏照道","Kai Yip Estate, Wang Chiu Road",12/12/25,22M,114.20776,22.33086,CTB
8769,1,3,10240,3,青嶼幹線轉車站/<br>青嶼幹線巴士轉乘站,青屿干线转车站/<br>青屿干线巴士转乘站,LANTAU LINK INTERCHANGE/<br>Lantau Link Bus-Bus Interchange,02/14/25,R8,114.04127,22.34137,LWB+CTB
